*EVALUATION : PASA1701BN SANTANDER_ANALISIS SENSIBILIDAD                              DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 21, 2017; 08:17:42

@RUN EXCODE        TN RN CR   ADAPS   ADAPM   PD1PS   PD1PM   PDFPS   PDFPM   MDAPS   MDAPM   HWAMS   HWAMM   PWAMS   PWAMM   H#AMS   H#AMM   HWUMS   HWUMM   H#UMS   H#UMM   CWAMS   CWAMM   BWAMS   BWAMM   LAIXS   LAIXM   HIAMS   HIAMM   THAMS   THAMM   GNAMS   GNAMM   CNAMS   CNAMM   SNAMS   SNAMM   GN%MS   GN%MM   CWAAS   CWAAM   CNAAS   CNAAM   L#SMS   L#SMM   GL%MS   GL%MM   CHTAS   CHTAM   R8APS   R8APM   EDAPS   EDAPM
 313 PASA1701BN    10  1 BN      39     -99      41     -99      51     -99      78     -99    4174     -99    5379     -99    1067     -99  0.3911     -99    4.30     -99    6507     -99    2330     -99    3.27     -99   0.642     -99   77.61     -99     153     -99     189     -99      11     -99    3.67     -99    1312     -99      42     -99    7.84     -99    2.57     -99    0.50     -99      85     -99       6     -99
 314 PASA1701BN    10  1 BN      36     -99      39     -99      48     -99      74     -99    4168     -99    5284     -99    1026     -99  0.4061     -99    4.30     -99    6296     -99    2130     -99    3.39     -99   0.662     -99   78.88     -99     154     -99     186     -99      10     -99    3.69     -99    1160     -99      37     -99    7.54     -99    2.61     -99    0.48     -99      81     -99       5     -99
 315 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      78     -99    4192     -99    5354     -99    1070     -99  0.3916     -99    4.30     -99    6364     -99    2170     -99    3.17     -99   0.659     -99   78.30     -99     154     -99     187     -99      10     -99    3.68     -99    1229     -99      39     -99    7.66     -99    2.60     -99    0.47     -99      85     -99       6     -99
 316 PASA1701BN    10  1 BN      37     -99      39     -99      50     -99      76     -99    4079     -99    5230     -99    1074     -99  0.3799     -99    4.30     -99    6262     -99    2180     -99    3.19     -99   0.651     -99   77.99     -99     149     -99     183     -99      10     -99    3.66     -99    1204     -99      38     -99    7.64     -99    2.57     -99    0.48     -99      83     -99       5     -99
 317 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      78     -99    4264     -99    5455     -99    1112     -99  0.3835     -99    4.30     -99    6561     -99    2300     -99    3.38     -99   0.650     -99   78.17     -99     157     -99     191     -99      11     -99    3.67     -99    1294     -99      41     -99    7.74     -99    2.60     -99    0.47     -99      85     -99       6     -99
 318 PASA1701BN    10  1 BN      37     -99      40     -99      50     -99      76     -99    4283     -99    5442     -99    1079     -99  0.3969     -99    4.30     -99    6453     -99    2170     -99    3.26     -99   0.664     -99   78.70     -99     157     -99     190     -99      10     -99    3.67     -99    1217     -99      39     -99    7.55     -99    2.59     -99    0.47     -99      83     -99       5     -99
 319 PASA1701BN    10  1 BN      35     -99      38     -99      47     -99      73     -99    4189     -99    5311     -99    1029     -99  0.4071     -99    4.30     -99    6343     -99    2150     -99    3.30     -99   0.660     -99   78.87     -99     155     -99     187     -99      10     -99    3.69     -99    1176     -99      38     -99    7.65     -99    2.62     -99    0.51     -99      80     -99       5     -99
 320 PASA1701BN    10  1 BN      38     -99      40     -99      50     -99      75     -99    3975     -99    5060     -99    1006     -99  0.3951     -99    4.30     -99    6005     -99    2030     -99    3.19     -99   0.662     -99   78.57     -99     147     -99     177     -99       9     -99    3.70     -99    1130     -99      36     -99    7.83     -99    2.64     -99    0.51     -99      82     -99       6     -99
 321 PASA1701BN    11  1 BN      39     -99      41     -99      51     -99      79     -99    4009     -99    5086     -99     980     -99  0.4092     -99    4.30     -99    6203     -99    2190     -99    3.03     -99   0.646     -99   78.83     -99     146     -99     179     -99      11     -99    3.65     -99    1301     -99      42     -99    8.05     -99    2.59     -99    0.50     -99      86     -99       5     -99
 322 PASA1701BN    11  1 BN      41     -99      44     -99      54     -99      82     -99    4040     -99    5132     -99     944     -99  0.4280     -99    4.30     -99    6146     -99    2110     -99    3.10     -99   0.657     -99   78.74     -99     148     -99     179     -99      10     -99    3.65     -99    1240     -99      40     -99    7.86     -99    2.52     -99    0.48     -99      89     -99       6     -99
 323 PASA1701BN    11  1 BN      41     -99      44     -99      54     -99      80     -99    3915     -99    4959     -99     983     -99  0.3981     -99    4.30     -99    6247     -99    2330     -99    3.32     -99   0.627     -99   78.95     -99     143     -99     178     -99      13     -99    3.65     -99    1332     -99      43     -99    7.99     -99    2.60     -99    0.51     -99      87     -99       6     -99
 324 PASA1701BN    11  1 BN      39     -99      41     -99      51     -99      78     -99    4134     -99    5239     -99    1034     -99  0.3997     -99    4.30     -99    6345     -99    2210     -99    3.29     -99   0.651     -99   78.90     -99     152     -99     185     -99      11     -99    3.67     -99    1311     -99      42     -99    8.14     -99    2.57     -99    0.53     -99      85     -99       6     -99
 325 PASA1701BN    11  1 BN      40     -99      42     -99      52     -99      80     -99    4188     -99    5319     -99     990     -99  0.4229     -99    4.30     -99    6381     -99    2190     -99    3.28     -99   0.656     -99   78.75     -99     153     -99     186     -99      10     -99    3.66     -99    1328     -99      43     -99    7.95     -99    2.57     -99    0.49     -99      87     -99       5     -99
 326 PASA1701BN    11  1 BN      41     -99      43     -99      53     -99      81     -99    4004     -99    5117     -99     963     -99  0.4156     -99    4.30     -99    6174     -99    2170     -99    3.05     -99   0.648     -99   78.25     -99     147     -99     179     -99      10     -99    3.66     -99    1326     -99      43     -99    7.99     -99    2.54     -99    0.49     -99      88     -99       5     -99
 327 PASA1701BN    11  1 BN      40     -99      43     -99      54     -99      81     -99    4057     -99    5165     -99     975     -99  0.4161     -99    4.30     -99    6234     -99    2180     -99    3.19     -99   0.651     -99   78.56     -99     148     -99     181     -99      10     -99    3.65     -99    1261     -99      40     -99    7.92     -99    2.55     -99    0.48     -99      88     -99       6     -99
 328 PASA1701BN    11  1 BN      39     -99      42     -99      52     -99      77     -99    4075     -99    5163     -99    1014     -99  0.4020     -99    4.30     -99    6333     -99    2260     -99    3.39     -99   0.643     -99   78.93     -99     150     -99     183     -99      11     -99    3.68     -99    1308     -99      42     -99    8.04     -99    2.68     -99    0.51     -99      84     -99       6     -99
 329 PASA1701BN    11  1 BN      39     -99      42     -99      52     -99      79     -99    4096     -99    5224     -99    1051     -99  0.3896     -99    4.30     -99    6321     -99    2220     -99    3.13     -99   0.648     -99   78.42     -99     149     -99     183     -99      11     -99    3.65     -99    1291     -99      41     -99    7.94     -99    2.52     -99    0.50     -99      86     -99       5     -99
 330 PASA1701BN    11  1 BN      40     -99      43     -99      53     -99      82     -99    4047     -99    5130     -99    1002     -99  0.4038     -99    4.30     -99    6343     -99    2300     -99    3.07     -99   0.638     -99   78.89     -99     147     -99     181     -99      12     -99    3.63     -99    1264     -99      40     -99    7.89     -99    2.51     -99    0.47     -99      89     -99       5     -99
 331 PASA1701BN    11  1 BN      39     -99      42     -99      52     -99      79     -99    4070     -99    5230     -99    1064     -99  0.3825     -99    4.30     -99    6321     -99    2250     -99    3.21     -99   0.644     -99   77.82     -99     149     -99     183     -99      11     -99    3.66     -99    1284     -99      41     -99    7.87     -99    2.55     -99    0.49     -99      86     -99       5     -99
 332 PASA1701BN    11  1 BN      39     -99      42     -99      51     -99      77     -99    4118     -99    5215     -99    1043     -99  0.3947     -99    4.30     -99    6486     -99    2370     -99    3.49     -99   0.635     -99   78.96     -99     151     -99     187     -99      13     -99    3.68     -99    1366     -99      44     -99    8.07     -99    2.62     -99    0.52     -99      84     -99       6     -99
 333 PASA1701BN    11  1 BN      38     -99      41     -99      51     -99      79     -99    4324     -99    5498     -99    1099     -99  0.3935     -99    4.30     -99    6595     -99    2270     -99    3.34     -99   0.656     -99   78.64     -99     159     -99     192     -99      11     -99    3.67     -99    1297     -99      42     -99    7.93     -99    2.56     -99    0.51     -99      86     -99       5     -99
 334 PASA1701BN    11  1 BN      39     -99      41     -99      51     -99      77     -99    4099     -99    5199     -99    1018     -99  0.4025     -99    4.30     -99    6309     -99    2210     -99    3.42     -99   0.650     -99   78.83     -99     150     -99     184     -99      11     -99    3.67     -99    1298     -99      42     -99    8.06     -99    2.60     -99    0.53     -99      84     -99       6     -99
 335 PASA1701BN    11  1 BN      40     -99      42     -99      53     -99      80     -99    4180     -99    5304     -99    1066     -99  0.3921     -99    4.30     -99    6443     -99    2260     -99    3.26     -99   0.649     -99   78.81     -99     153     -99     187     -99      11     -99    3.65     -99    1329     -99      43     -99    8.04     -99    2.49     -99    0.51     -99      87     -99       6     -99
 336 PASA1701BN    11  1 BN      41     -99      43     -99      54     -99      81     -99    4251     -99    5389     -99    1082     -99  0.3929     -99    4.30     -99    6642     -99    2390     -99    3.28     -99   0.640     -99   78.90     -99     155     -99     191     -99      12     -99    3.66     -99    1398     -99      45     -99    8.01     -99    2.56     -99    0.50     -99      88     -99       6     -99
 337 PASA1701BN    11  1 BN      42     -99      45     -99      56     -99      85     -99    4346     -99    5512     -99    1017     -99  0.4271     -99    4.30     -99    6828     -99    2480     -99    3.29     -99   0.636     -99   78.85     -99     157     -99     195     -99      13     -99    3.62     -99    1410     -99      45     -99    8.01     -99    2.51     -99    0.49     -99      92     -99       6     -99
 338 PASA1701BN    11  1 BN      40     -99      43     -99      53     -99      80     -99    4192     -99    5324     -99    1056     -99  0.3967     -99    4.30     -99    6418     -99    2230     -99    3.13     -99   0.653     -99   78.73     -99     153     -99     187     -99      11     -99    3.66     -99    1326     -99      43     -99    7.95     -99    2.58     -99    0.49     -99      87     -99       5     -99
 339 PASA1701BN    11  1 BN      37     -99      40     -99      49     -99      75     -99    4081     -99    5172     -99    1030     -99  0.3963     -99    4.30     -99    6282     -99    2200     -99    3.33     -99   0.650     -99   78.91     -99     150     -99     183     -99      11     -99    3.68     -99    1254     -99      40     -99    8.01     -99    2.63     -99    0.53     -99      82     -99       5     -99
 340 PASA1701BN    11  1 BN      42     -99      45     -99      55     -99      83     -99    4193     -99    5318     -99    1040     -99  0.4031     -99    4.30     -99    6416     -99    2220     -99    2.97     -99   0.654     -99   78.85     -99     153     -99     186     -99      11     -99    3.64     -99    1297     -99      42     -99    7.83     -99    2.52     -99    0.46     -99      90     -99       5     -99
 341 PASA1701BN    11  1 BN      41     -99      44     -99      54     -99      81     -99    4413     -99    5603     -99    1106     -99  0.3989     -99    4.30     -99    6805     -99    2390     -99    3.48     -99   0.649     -99   78.76     -99     161     -99     197     -99      12     -99    3.65     -99    1446     -99      46     -99    8.03     -99    2.56     -99    0.49     -99      88     -99       6     -99
 342 PASA1701BN    11  1 BN      40     -99      42     -99      53     -99      79     -99    4291     -99    5519     -99    1074     -99  0.3996     -99    4.30     -99    6735     -99    2440     -99    3.40     -99   0.637     -99   77.74     -99     158     -99     194     -99      12     -99    3.68     -99    1467     -99      47     -99    8.23     -99    2.62     -99    0.52     -99      86     -99       6     -99
 343 PASA1701BN    11  1 BN      40     -99      43     -99      53     -99      81     -99    4520     -99    5744     -99    1061     -99  0.4260     -99    4.30     -99    6927     -99    2410     -99    3.57     -99   0.653     -99   78.69     -99     165     -99     201     -99      11     -99    3.65     -99    1413     -99      45     -99    8.13     -99    2.54     -99    0.52     -99      88     -99       6     -99
 344 PASA1701BN    11  1 BN      40     -99      42     -99      52     -99      79     -99    4413     -99    5601     -99    1118     -99  0.3949     -99    4.30     -99    6855     -99    2440     -99    3.48     -99   0.644     -99   78.80     -99     162     -99     198     -99      12     -99    3.66     -99    1502     -99      48     -99    8.21     -99    2.56     -99    0.52     -99      86     -99       6     -99
 345 PASA1701BN    11  1 BN      40     -99      43     -99      53     -99      80     -99    4433     -99    5681     -99    1113     -99  0.3982     -99    4.30     -99    6886     -99    2450     -99    3.49     -99   0.644     -99   78.04     -99     163     -99     199     -99      12     -99    3.67     -99    1424     -99      46     -99    8.07     -99    2.57     -99    0.51     -99      87     -99       6     -99
 346 PASA1701BN    11  1 BN      38     -99      40     -99      50     -99      76     -99    4344     -99    5504     -99    1070     -99  0.4059     -99    4.30     -99    6669     -99    2320     -99    3.50     -99   0.651     -99   78.91     -99     160     -99     194     -99      11     -99    3.67     -99    1368     -99      44     -99    8.02     -99    2.63     -99    0.52     -99      83     -99       5     -99
 347 PASA1701BN    11  1 BN      40     -99      43     -99      53     -99      79     -99    4358     -99    5566     -99    1111     -99  0.3923     -99    4.30     -99    6652     -99    2290     -99    3.38     -99   0.655     -99   78.30     -99     160     -99     195     -99      10     -99    3.68     -99    1331     -99      43     -99    7.91     -99    2.60     -99    0.50     -99      86     -99       6     -99
 348 PASA1701BN    11  1 BN      38     -99      41     -99      51     -99      78     -99    4374     -99    5567     -99    1110     -99  0.3941     -99    4.30     -99    6678     -99    2300     -99    3.41     -99   0.655     -99   78.56     -99     160     -99     195     -99      11     -99    3.66     -99    1304     -99      42     -99    7.87     -99    2.57     -99    0.50     -99      85     -99       5     -99
 349 PASA1701BN    11  1 BN      40     -99      43     -99      53     -99      80     -99    4519     -99    5739     -99    1135     -99  0.3980     -99    4.30     -99    6930     -99    2410     -99    3.56     -99   0.652     -99   78.73     -99     166     -99     201     -99      11     -99    3.66     -99    1401     -99      45     -99    7.99     -99    2.62     -99    0.49     -99      87     -99       6     -99
 350 PASA1701BN    11  1 BN      39     -99      41     -99      51     -99      78     -99    4478     -99    5688     -99    1130     -99  0.3962     -99    4.30     -99    6875     -99    2400     -99    3.39     -99   0.651     -99   78.73     -99     164     -99     200     -99      12     -99    3.67     -99    1431     -99      46     -99    8.04     -99    2.59     -99    0.51     -99      85     -99       5     -99
 351 PASA1701BN    11  1 BN      36     -99      39     -99      49     -99      74     -99    4283     -99    5427     -99    1057     -99  0.4052     -99    4.30     -99    6576     -99    2290     -99    3.51     -99   0.651     -99   78.92     -99     158     -99     192     -99      11     -99    3.68     -99    1281     -99      41     -99    7.89     -99    2.63     -99    0.52     -99      81     -99       5     -99
 352 PASA1701BN    11  1 BN      39     -99      41     -99      51     -99      76     -99    4153     -99    5270     -99    1041     -99  0.3989     -99    4.30     -99    6296     -99    2140     -99    3.43     -99   0.660     -99   78.82     -99     153     -99     185     -99      10     -99    3.69     -99    1236     -99      40     -99    8.08     -99    2.64     -99    0.54     -99      83     -99       6     -99
